date,price
2016-09-30,54.4838852999426
2016-10-01,54.73495398814996
2016-10-02,54.489777447387716
2016-10-03,54.68851826416832
2016-10-04,54.32120148405715
2016-10-05,54.2974257667128
2016-10-06,54.177281948935565
2016-10-07,54.45175550328759
2016-10-08,54.304074921248514
2016-10-09,54.16034106880719
2016-10-10,54.0518116639029
2016-10-11,56.03857719743471
2016-10-12,55.66474970021677
2016-10-13,55.64465240117229
2016-10-14,56.01162309793384
2016-10-15,55.82878740787961
2016-10-16,56.035564740448464
2016-10-17,55.84069615300057
2016-10-18,55.964858840129004
2016-10-19,55.25845937427395
2016-10-20,55.370086329757356
2016-10-21,55.50001561520489
2016-10-22,57.141290428080474
2016-10-23,56.985557689931106
2016-10-24,56.87223827596715
2016-10-25,56.87303482906953
2016-10-26,58.51700175220318
2016-10-27,59.171814130917646
2016-10-28,59.5170641256888
2016-10-29,60.90514743367535
2016-10-30,59.95549296273374
2016-10-31,59.94683707493388
2016-11-01,62.1835025854898
2016-11-02,62.57796718223315
2016-11-03,58.90985143960656
2016-11-04,60.32200776859109
2016-11-05,60.55816470156471
2016-11-06,61.11868780817524
2016-11-07,60.63143521844793
2016-11-08,60.87148245269567
2016-11-09,61.686270035163076
2016-11-10,61.041473729028425
2016-11-11,61.16595477599796
2016-11-12,60.04085874459406
2016-11-13,60.16844071536405
2016-11-14,60.39634623905843
2016-11-15,60.91320477391702
2016-11-16,62.93433343355375
2016-11-17,62.70087329866715
2016-11-18,63.25043737719465
2016-11-19,63.49681669544911
2016-11-20,61.75448195031072
2016-11-21,62.41021590220016
2016-11-22,63.406227136600506
2016-11-23,62.81685388436515
2016-11-24,62.246757590782735
2016-11-25,62.38806483588512
2016-11-26,62.01167596483979
2016-11-27,61.59054930071543
2016-11-28,61.79192808997764
2016-11-29,61.4941219645435
2016-11-30,62.55558146310846
2016-12-01,63.26142529143198
2016-12-02,64.268698705353
2016-12-03,63.93809452386472
2016-12-04,63.84746185103047
2016-12-05,62.46118393046086
2016-12-06,63.30670859989622
2016-12-07,63.99501014484295
2016-12-08,64.49078656057455
2016-12-09,64.69706423933393
2016-12-10,64.72421028179537
2016-12-11,64.40365796733843
2016-12-12,65.30655330375029
2016-12-13,65.23654025991961
2016-12-14,64.98241665694437
2016-12-15,64.79838545063326
2016-12-16,65.26571835827609
2016-12-17,65.83926548553032
2016-12-18,65.84717879158246
2016-12-19,65.86267091261077
2016-12-20,66.59970547316712
2016-12-21,68.75191456986566
2016-12-22,71.14162280035947
2016-12-23,75.55390004629633
2016-12-24,73.69436930404567
2016-12-25,73.89451985567239
2016-12-26,74.55859254317126
2016-12-27,76.69364728766716
2016-12-28,80.70020133831693
2016-12-29,80.49463804784247
2016-12-30,79.64566316953173
2016-12-31,80.09747721800204
2017-01-01,82.53226193914925
2017-01-02,84.44122496547719
2017-01-03,86.22416540150967
2017-01-04,94.24304288595198
2017-01-05,82.9128051247329
2017-01-06,75.38258304194696
2017-01-07,75.66988476090219
2017-01-08,76.50057627073308
2017-01-09,76.11094024185917
2017-01-10,76.65787285209117
2017-01-11,66.71835929937768
2017-01-12,67.9411541708317
2017-01-13,69.82552947744905
2017-01-14,69.38959291961162
2017-01-15,69.7021630734572
2017-01-16,70.06997731357211
2017-01-17,76.31246111062062
2017-01-18,73.91358481453072
2017-01-19,75.85287270001291
2017-01-20,75.43344103067307
2017-01-21,77.76646583284672
2017-01-22,77.64040792765006
2017-01-23,77.67316824887355
2017-01-24,74.92190884280198
2017-01-25,75.55614192807674
2017-01-26,77.32493370700655
2017-01-27,77.52040937657777
2017-01-28,77.73408817893244
2017-01-29,77.20939030906624
2017-01-30,77.85206906512076
2017-01-31,81.55634937753842
2017-02-01,83.02248558093262
2017-02-02,84.73779028711002
2017-02-03,85.30617532390104
2017-02-04,86.85802374617863
2017-02-05,85.54860566993645
2017-02-06,86.16384187164991
2017-02-07,88.32387741490956
2017-02-08,88.56113542692431
2017-02-09,82.64493602623901
2017-02-10,83.6215970565147
2017-02-11,85.16230369289552
2017-02-12,84.34451317567219
2017-02-13,83.9673186854689
2017-02-14,85.82942089229721
2017-02-15,85.7473594278059
2017-02-16,87.6783963712377
2017-02-17,89.28091679771246
2017-02-18,89.42427603206863
2017-02-19,89.05449475501949
2017-02-20,91.17974460858468
2017-02-21,94.52300835420586
2017-02-22,94.33640028635449
2017-02-23,99.37015032565444
2017-02-24,98.9525534096008
2017-02-25,96.7335881721072
2017-02-26,99.59270214450794
2017-02-27,100.89141783404443
2017-02-28,100.8275831612558
2017-03-01,104.30944496665512
2017-03-02,107.95281316306757
2017-03-03,110.44424526239605
2017-03-04,108.44208111556915
2017-03-05,109.36438823111973
2017-03-06,109.92907908683962
2017-03-07,105.86609060968156
2017-03-08,98.43445929894972
2017-03-09,102.30582412224899
2017-03-10,95.92726217857228
2017-03-11,103.87105085846956
2017-03-12,108.53597620990864
2017-03-13,111.84514804500135
2017-03-14,112.55702885127451
2017-03-15,116.25803617498924
2017-03-16,115.13049327373608
2017-03-17,106.00330102792141
2017-03-18,93.09844948822209
2017-03-19,102.80864265132985
2017-03-20,102.68580236864744
2017-03-21,108.61443715900995
2017-03-22,102.77521040759899
2017-03-23,103.22472946404824
2017-03-24,99.80117645157564
2017-03-25,101.24333186433626
2017-03-26,100.12347544272808
2017-03-27,106.19467359589422
2017-03-28,107.07939129004606
2017-03-29,107.7028077268794
2017-03-30,108.21536788883205
2017-03-31,111.75793098450235
2017-04-01,112.70790936263643
2017-04-02,118.37429287339675
2017-04-03,115.75125378983057
2017-04-04,116.08627550314205
2017-04-05,117.88987863086227
2017-04-06,120.4858467267575
2017-04-07,120.4851978648198
2017-04-08,120.85791467279276
2017-04-09,121.00753460374055
2017-04-10,122.01895838089987
2017-04-11,123.11878102275443
2017-04-12,124.37279224560172
2017-04-13,122.51476406165956
2017-04-14,122.30325121564407
2017-04-15,122.93680277458078
2017-04-16,123.11587825030857
2017-04-17,124.49504816706822
2017-04-18,126.2464652208642
2017-04-19,124.98533984352224
2017-04-20,128.23417904994733
2017-04-21,128.53517352717535
2017-04-22,128.52360020322314
2017-04-23,129.19037418519292
2017-04-24,129.6549162201105
2017-04-25,130.8376807662967
2017-04-26,134.46979126110236
2017-04-27,142.29252058045594
2017-04-28,147.2191371758883
2017-04-29,149.49420491782004
2017-04-30,154.41145145290616
2017-05-01,157.70185003699052
2017-05-02,160.70083938569888
2017-05-03,168.23023782292876
2017-05-04,179.06371300899457
2017-05-05,181.377836598101
2017-05-06,189.1679842454405
2017-05-07,194.10645379818013
2017-05-08,209.92128551719952
2017-05-09,207.75910517244046
2017-05-10,217.0242097815961
2017-05-11,220.7538923459028
2017-05-12,215.9979389354081
2017-05-13,221.94077818858972
2017-05-14,224.9997592630793
2017-05-15,226.31905188858872
2017-05-16,239.8226410873449
2017-05-17,259.45346178299167
2017-05-18,263.2818832429818
2017-05-19,277.1253444612649
2017-05-20,285.13738877103765
2017-05-21,294.10407029942866
2017-05-22,296.92654938980615
2017-05-23,323.56743670827257
2017-05-24,339.95893834829985
2017-05-25,315.6769511301065
2017-05-26,303.93239766891134
2017-05-27,277.34768451126484
2017-05-28,297.43756099935814
2017-05-29,313.5427978943722
2017-05-30,314.55897947430236
2017-05-31,335.8037751627058
2017-06-01,356.73477965906716
2017-06-02,359.1283758640745
2017-06-03,358.98615559049523
2017-06-04,371.0824986809184
2017-06-05,384.5781616622554
2017-06-06,404.6882670892665
2017-06-07,383.92838169628317
2017-06-08,395.5836736687986
2017-06-09,402.3286695408496
2017-06-10,429.13319950926353
2017-06-11,442.7763944750389
2017-06-12,436.14557490756914
2017-06-13,439.6220808667737
2017-06-14,404.4202175201832
2017-06-15,395.57336780964516
2017-06-16,407.8039273506902
2017-06-17,433.7248843557452
2017-06-18,421.65930145190697
2017-06-19,428.7775411003998
2017-06-20,443.82466358514273
2017-06-21,419.75001997761854
2017-06-22,421.3160631039213
2017-06-23,429.04910798756254
2017-06-24,407.2051285879247
2017-06-25,394.90390193286873
2017-06-26,367.6272873782026
2017-06-27,379.5095815898722
2017-06-28,400.29563351628053
2017-06-29,389.0364435474433
2017-06-30,375.6427727774173
2017-07-01,360.10428960790915
2017-07-02,377.437654350448
2017-07-03,380.6683293752485
2017-07-04,381.6986689391861
2017-07-05,379.7032414768695
2017-07-06,380.6341633088367
2017-07-07,356.1264783688592
2017-07-08,363.3572992229744
2017-07-09,354.9941178401478
2017-07-10,323.16285160089905
2017-07-11,311.3431819891887
2017-07-12,333.35623193665765
2017-07-13,322.6875432188438
2017-07-14,305.06875365667537
2017-07-15,274.25437137675544
2017-07-16,254.41091012086915
2017-07-17,294.93753735919813
2017-07-18,323.8311686967864
2017-07-19,303.4343420736484
2017-07-20,357.35626483696325
2017-07-21,346.633006969447
2017-07-22,367.41062734981836
2017-07-23,359.2201687032216
2017-07-24,360.0500061440078
2017-07-25,333.7191685507802
2017-07-26,326.74584758825864
2017-07-27,338.46361814681615
2017-07-28,342.49700628517684
2017-07-29,343.31532688858897
2017-07-30,338.8093738452981
2017-07-31,352.79551365648314
2017-08-01,356.2521564581362
2017-08-02,350.83253264720565
2017-08-03,360.5397182525496
2017-08-04,364.175453339665
2017-08-05,409.16244034079523
2017-08-06,409.1493428840468
2017-08-07,425.8351077315113
2017-08-08,444.0731826929756
2017-08-09,437.248836613909
2017-08-10,439.3366589814593
2017-08-11,457.5996529810205
2017-08-12,472.9746662880041
2017-08-13,481.91692194166114
2017-08-14,492.1568399713903
2017-08-15,485.6267681780529
2017-08-16,499.50281476531416
2017-08-17,501.48424173569055
2017-08-18,485.062812246274
2017-08-19,488.84475402267526
2017-08-20,482.04230347460367
2017-08-21,494.7251872077817
2017-08-22,504.6197040886456
2017-08-23,514.6707318023255
2017-08-24,519.0044760491362
2017-08-25,526.1532420726569
2017-08-26,524.3195492475875
2017-08-27,529.4276115870118
2017-08-28,542.1097916263893
2017-08-29,562.9680913595994
2017-08-30,584.3639720054089
2017-08-31,605.6601580584111
2017-09-01,623.5440180104415
2017-09-02,573.099928576613
2017-09-03,582.2342727770508
2017-09-04,526.9092721491395
2017-09-05,549.5235869365088
2017-09-06,576.5196222555209
2017-09-07,574.0636104422198
2017-09-08,536.8195737685957
2017-09-09,533.6051263038412
2017-09-10,523.5635053646563
2017-09-11,519.2110381736422
2017-09-12,513.0758835734391
2017-09-13,477.1236451506694
2017-09-14,395.9588897758329
2017-09-15,457.19975764807833
2017-09-16,453.50290594656923
2017-09-17,454.843702712906
2017-09-18,505.9560653025722
2017-09-19,482.105948218294
2017-09-20,478.9604085350928
2017-09-21,444.5615598624619
2017-09-22,448.04855575667773
2017-09-23,472.792310076066
2017-09-24,460.58362562661296
2017-09-25,488.3672665776601
2017-09-26,483.17057630140863
2017-09-27,521.2802627636879
2017-09-28,515.3262822330734
2017-09-29,506.3624546485177
2017-09-30,525.919908739276
2017-10-01,531.3769347028814
2017-10-02,526.7487897458789
2017-10-03,517.2448392000241
2017-10-04,510.41707300740165
2017-10-05,522.0794710641665
2017-10-06,530.6600879198533
2017-10-07,537.8092988883265
2017-10-08,553.1183709902504
2017-10-09,556.6201520093681
2017-10-10,557.729610212647
2017-10-11,565.5572573221002
2017-10-12,614.3621311004292
2017-10-13,646.2392617814322
2017-10-14,663.7628386748837
2017-10-15,653.422125774438
2017-10-16,657.2955420700572
2017-10-17,631.9817200967852
2017-10-18,629.0275186989581
2017-10-19,635.6366017322853
2017-10-20,654.943982827956
2017-10-21,655.6305372994267
2017-10-22,650.2523898512362
2017-10-23,637.398533753532
2017-10-24,615.2563836603932
2017-10-25,631.1719860108717
2017-10-26,642.5737218105212
2017-10-27,633.8218387931487
2017-10-28,629.9856686613467
2017-10-29,666.2162015523078
2017-10-30,666.2248522009528
2017-10-31,688.6175091518597
2017-11-01,702.4908705566662
2017-11-02,722.0240112634082
2017-11-03,745.3143230695042
2017-11-04,761.196512367277
2017-11-05,758.2059190004812
2017-11-06,727.1215776533928
2017-11-07,738.8068088227373
2017-11-08,776.4598663886287
2017-11-09,760.3510077365847
2017-11-10,699.8907560829822
2017-11-11,691.1696958064275
2017-11-12,655.0187414255468
2017-11-13,709.1766298761972
2017-11-14,729.3211335660268
2017-11-15,774.9139412062891
2017-11-16,823.5216088678583
2017-11-17,813.6701244507628
2017-11-18,827.7910379485692
2017-11-19,849.5426610875992
2017-11-20,876.6069590985205
2017-11-21,863.1120772441742
2017-11-22,888.7314919754275
2017-11-23,881.663342616704
2017-11-24,923.1800465527024
2017-11-25,968.1827601696043
2017-11-26,1024.034088307511
2017-11-27,1057.2090657998042
2017-11-28,1061.8114245022657
2017-11-29,1034.390905000304
2017-11-30,1068.239529605436
2017-12-01,1149.8796251204985
2017-12-02,1150.9836774485375
2017-12-03,1177.7855523826736
2017-12-04,1214.299659687028
2017-12-05,1215.4300310621368
2017-12-06,1332.3224460067556
2017-12-07,1460.2082545656765
2017-12-08,1508.6384750116265
2017-12-09,1430.951971787141
2017-12-10,1416.1154879679957
2017-12-11,1598.3906200971287
2017-12-12,1717.9540263836366
2017-12-13,1685.8272382044422
2017-12-14,1751.7659546897644
2017-12-15,1812.543994700204
2017-12-16,1943.9918317582321
2017-12-17,1935.0679169916598
2017-12-18,1999.3447959674725
2017-12-19,1971.7845381085056
2017-12-20,1940.071076722726
2017-12-21,1836.746462147461
2017-12-22,1609.505333131468
2017-12-23,1710.3051400668965
2017-12-24,1632.030313044258
2017-12-25,1656.4357951218522
2017-12-26,1836.069165730056
2017-12-27,1793.6895037008167
2017-12-28,1708.9743064571765
2017-12-29,1760.8769630535435
2017-12-30,1567.7428775950875
2017-12-31,1717.9548362821522
2018-01-01,1689.9784395094016
2018-01-02,1864.6728783704807
2018-01-03,1955.7369434597845
2018-01-04,1944.6961953680504
2018-01-05,2067.596033494988
2018-01-06,2127.922686018689
2018-01-07,2113.170785024179
2018-01-08,1989.494252925421
2018-01-09,1984.755225065861
2018-01-10,2025.3547261213648
2018-01-11,1826.4089382363004
2018-01-12,1935.0166777413401
2018-01-13,2026.701953206524
2018-01-14,1945.259092811301
2018-01-15,1885.4943832877136
2018-01-16,1535.0346609564035
2018-01-17,1519.939260178432
2018-01-18,1537.6623528292525
2018-01-19,1570.4819501355769
2018-01-20,1735.870121643538
2018-01-21,1563.0739081080587
2018-01-22,1470.6422532298486
2018-01-23,1468.7116065263085
2018-01-24,1544.1699473896902
2018-01-25,1516.4556185845547
2018-01-26,1502.367032362667
2018-01-27,1549.8543365029184
2018-01-28,1641.2089533729984
2018-01-29,1564.6109965343007
2018-01-30,1410.8871182344014
2018-01-31,1440.1523599836148
2018-02-01,1288.3967837938906
2018-02-02,1214.927324388458
2018-02-03,1279.5616602168616
2018-02-04,1119.6766050010679
2018-02-05,936.3501101576022
2018-02-06,1048.1795248958251
2018-02-07,1020.8967145012656
2018-02-08,1127.3426843601394
2018-02-09,1204.3533004470269
2018-02-10,1185.3576691359724
2018-02-11,1124.526170131436
2018-02-12,1219.830615092363
2018-02-13,1175.373759457431
2018-02-14,1312.2912325271827
2018-02-15,1356.9998271974328
2018-02-16,1384.3007662649775
2018-02-17,1475.8388652674255
2018-02-18,1375.837504014343
2018-02-19,1452.3242039141307
2018-02-20,1421.2043661170028
2018-02-21,1328.1193371307131
2018-02-22,1252.4153760013235
2018-02-23,1305.304115636405
2018-02-24,1255.6973768676528
2018-02-25,1256.0046286347929
2018-02-26,1324.8057265028426
2018-02-27,1343.801395010482
2018-02-28,1306.456294112866
2018-03-01,1368.116529068912
2018-03-02,1367.088081764952
2018-03-03,1396.8004921911108
2018-03-04,1414.442716563642
2018-03-05,1393.4075136950007
2018-03-06,1318.8701711562085
2018-03-07,1220.4348061754727
2018-03-08,1141.687091520878
2018-03-09,1155.3732281706164
2018-03-10,1092.4341497250305
2018-03-11,1176.9360485841687
2018-03-12,1127.201075300199
2018-03-13,1126.111960428875
2018-03-14,1003.9018457075156
2018-03-15,1003.4200331949758
2018-03-16,1000.0
2018-03-19,948.96
2018-03-20,1019.95
2018-03-21,1009.04
2018-03-22,971.03
2018-03-23,966.08
2018-03-26,880.34
2018-03-27,871.5
2018-03-28,866.79
2018-03-29,798.0
2018-03-30,743.5
2018-04-02,756.79
2018-04-03,812.9
2018-04-04,747.36
2018-04-05,737.85
2018-04-06,720.03
2018-04-09,735.15
2018-04-10,758.44
2018-04-11,775.33
2018-04-12,863.03
2018-04-13,927.77
2018-04-16,917.17
2018-04-17,916.45
2018-04-18,956.58
2018-04-19,996.71
2018-04-20,1062.34
2018-04-23,1113.65
2018-04-24,1216.22
2018-04-25,1123.98
2018-04-26,1115.16
2018-04-27,1154.2
2018-04-30,1193.32
2018-05-01,1150.54
2018-05-02,1184.12
2018-05-03,1259.65
2018-05-04,1266.65
2018-05-07,1239.89
2018-05-08,1214.74
2018-05-09,1217.53
2018-05-10,1187.95
2018-05-11,1105.15
2018-05-14,1141.38
2018-05-15,1102.71
2018-05-16,1063.62
2018-05-17,1049.4
2018-05-18,1056.67
2018-05-21,1071.84
2018-05-22,1036.64
2018-05-23,941.04
2018-05-24,952.61
2018-05-25,928.33
2018-05-28,882.13
2018-05-29,925.08
2018-05-30,900.91
2018-05-31,939.49
2018-06-01,928.38
2018-06-04,953.26
2018-06-05,975.63
2018-06-06,958.44
2018-06-07,978.95
2018-06-08,967.93
2018-06-11,833.76
2018-06-12,794.17
2018-06-13,761.14
2018-06-14,823.16
2018-06-15,801.93
2018-06-18,817.84
2018-06-19,832.05
2018-06-20,828.53
2018-06-21,818.11
2018-06-22,744.79
2018-06-25,735.83
2018-06-26,714.72
2018-06-27,711.16
2018-06-28,704.44
2018-06-29,672.27
2018-07-02,774.78
2018-07-03,769.18
2018-07-04,780.51
2018-07-05,755.76
2018-07-06,759.54
2018-07-09,770.14
2018-07-10,722.19
2018-07-11,717.79
2018-07-12,700.51
2018-07-13,702.06
2018-07-16,773.18
2018-07-17,833.14
2018-07-18,829.86
2018-07-19,821.36
2018-07-20,794.36
2018-07-23,823.45
2018-07-24,873.89
2018-07-25,867.08
2018-07-26,874.61
2018-07-27,865.06
2018-07-30,847.55
2018-07-31,809.61
2018-08-01,790.65
2018-08-02,779.81
2018-08-03,771.5
2018-08-06,734.98
2018-08-07,731.15
2018-08-08,656.47
2018-08-09,667.11
2018-08-10,655.89
2018-08-13,603.79
2018-08-14,574.14
2018-08-15,609.62
2018-08-16,616.58
2018-08-17,635.31
2018-08-20,622.01
2018-08-21,613.72
2018-08-22,607.98
2018-08-23,608.76
2018-08-24,627.11
2018-08-27,638.41
2018-08-28,678.12
2018-08-29,666.27
2018-08-30,643.4
2018-08-31,667.54
2018-09-03,695.94
2018-09-04,693.5
2018-09-05,629.99
2018-09-06,592.65
2018-09-07,584.95
2018-09-10,560.54
2018-09-11,547.22
2018-09-12,548.93
2018-09-13,573.73
2018-09-14,585.83
2018-09-17,553.38
2018-09-18,566.02
2018-09-19,576.54
2018-09-20,583.91
2018-09-21,647.68
2018-09-24,627.08
2018-09-25,591.35
2018-09-26,615.06
2018-09-27,640.27
2018-09-28,633.14
2018-10-01,626.62
2018-10-02,624.19
2018-10-03,609.48
2018-10-04,624.11
2018-10-05,619.92
2018-10-08,630.48
2018-10-09,623.83
2018-10-10,618.84
2018-10-11,573.92
2018-10-12,574.77
2018-10-15,592.56
2018-10-16,599.28
2018-10-17,599.31
2018-10-18,592.82
2018-10-19,592.21
2018-10-22,592.8
2018-10-23,593.58
2018-10-24,594.78
2018-10-25,593.21
2018-10-26,592.12
2018-10-29,573.48
2018-10-30,573.88
2018-10-31,580.22
2018-11-01,581.34
2018-11-02,589.75
2018-11-05,605.28
2018-11-06,618.56
2018-11-07,625.36
2018-11-08,613.69
2018-11-09,603.29
2018-11-12,602.68
2018-11-13,597.36
2018-11-14,514.06
2018-11-15,514.63
2018-11-16,513.3
2018-11-19,457.31
2018-11-20,402.42
2018-11-21,412.38
2018-11-22,409.26
2018-11-23,386.38
2018-11-26,336.02
2018-11-27,339.2
2018-11-28,392.46
2018-11-29,376.66
2018-11-30,358.06
2018-12-03,344.0
2018-12-04,345.41
2018-12-05,331.74
2018-12-06,318.43
2018-12-07,292.04
2018-12-10,297.2
2018-12-11,291.24
2018-12-12,300.33
2018-12-13,282.35
2018-12-14,274.87
2018-12-17,313.98
2018-12-18,310.97
2018-12-19,334.07
2018-12-20,351.91
2018-12-21,342.84
2018-12-24,375.27
2018-12-25,353.46
2018-12-26,350.3
2018-12-27,328.78
2018-12-28,364.34
2018-12-31,343.56
2019-01-01,351.98
2019-01-02,369.72
2019-01-03,359.91
2019-01-04,360.8
2019-01-07,375.6
2019-01-08,374.31
2019-01-09,373.7
2019-01-10,334.53
2019-01-11,335.51
2019-01-14,338.16
2019-01-15,325.93
2019-01-16,329.24
2019-01-17,332.32
2019-01-18,329.12
2019-01-21,322.1
2019-01-22,327.76
2019-01-23,322.64
2019-01-24,325.54
2019-01-25,322.92
2019-01-28,304.44
2019-01-29,303.29
2019-01-30,311.72
2019-01-31,309.95
2019-02-01,311.42
2019-02-04,308.91
2019-02-05,308.87
2019-02-06,302.72
2019-02-07,302.82
2019-02-08,330.39
2019-02-11,328.69
2019-02-12,331.32
2019-02-13,326.41
2019-02-14,326.37
2019-02-15,326.24
2019-02-18,360.63
2019-02-19,367.22
2019-02-20,368.31
2019-02-21,362.4
2019-02-22,367.3
2019-02-25,355.35
2019-02-26,351.43
